lex_1,lemma,dice
с,что-нибудь,7.137140781581333
с,неожиданный,7.136629442414312
с,среда,7.135738654635241
с,существо,7.135272189610137
с,песок,7.134781427798153
с,попасть,7.133950489195638
с,труба,7.13360193269914
с,бедный,7.129277297450886
с,духовный,7.129099042736831
с,заявление,7.128406294848698
с,пост,7.128380827097519
с,опустить,7.128000914814857
с,значение,7.1269326718301516
с,колонна,7.125346133744681
с,восточный,7.124307324535767
с,мертвый,7.124215174441174
с,необходимый,7.12255534150218
с,занять,7.122408328249333
с,прогулка,7.1208814064369665
с,редкий,7.120654469648107
с,использовать,7.1205936833388845
с,остаток,7.118992021586506
с,председатель,7.118840980296462
с,радостный,7.11815975016303
с,публика,7.116376838985852
с,рано,7.11517508460821
с,переход,7.113848439140261
с,коллега,7.113598564583291
с,операция,7.113540887746539
с,доход,7.1121330741342
с,бегать,7.111572907921328
с,борт,7.1112439211481
с,попытка,7.110504514369372
с,подать,7.109504849323559
с,обстоятельство,7.109025204200271
с,знание,7.108653880818956
с,вероятно,7.108326031467536
с,юноша,7.104969147735252
с,30,7.104503181228746
с,щека,7.104265925615133
с,пункт,7.103959617017384
с,должность,7.103045919296239
с,потеря,7.102296459790418
с,показаться,7.101692839772095
с,англия,7.101515572121542
с,способ,7.101042748716156
с,мимо,7.100963113922858
с,груз,7.099776970810187
с,последующий,7.099467252445255
с,убить,7.098592188186178
с,тридцать,7.098166252108001
с,густой,7.098041097443647
с,грязный,7.097852699032354
с,гражданин,7.097608618063985
с,совпасть,7.097118664493324
с,девица,7.096891802085799
с,свалиться,7.096603740464115
с,счастье,7.096412600850672
с,совместный,7.093760609686873
с,смочь,7.09324220349584
с,нечего,7.09271884731909
с,худой,7.09180898458304
с,пьяный,7.091394615170533
с,чашка,7.091090764838395
с,прожить,7.090429507688189
с,нижний,7.089994799572473
с,работник,7.089872653527471
с,резкий,7.089043471502339
с,тихо,7.08900415946982
с,тайный,7.089001860949522
с,обсуждать,7.088095680428659
с,район,7.087840680144291
с,негодование,7.086839544021447
с,костюм,7.086626603663627
с,испуг,7.0847565156831935
с,мальчишка,7.08401242595039
с,социальный,7.082753769652638
с,теория,7.082748094406694
с,польза,7.082554278395605
с,прием,7.082399413236684
с,забыть,7.082293929439342
с,составлять,7.0819121041663005
с,слиться,7.081092044247476
с,повидаться,7.080713787398753
с,информация,7.0793487419521
с,воротник,7.079247526001219
с,необходимо,7.078814313580712
с,боевой,7.078015315085224
с,женский,7.076200820014097
с,территория,7.075990157734303
с,актер,7.074898417130115
с,передать,7.073257176700105
с,площадка,7.073195320372222
с,лента,7.072948344026061
с,царский,7.072923777220624
с,лично,7.072788558962592
с,апрель,7.07259055748791
с,представить,7.072015515465186
с,копия,7.068955619732181
с,карман,7.06861947479442
с,клетка,7.067541829067185
с,хвост,7.067242394447278
с,комиссия,7.066498278202535
с,собрание,7.064659735620295
с,француз,7.063822440025465
с,драться,7.0630835357057835
с,аппарат,7.062561413599557
с,почтение,7.062194731261952
с,яркий,7.062001640252236
с,ставить,7.061392025346759
с,июль,7.059858670319928
с,купец,7.059515802527658
с,запас,7.059497909872549
с,сотрудник,7.058033982040832
с,объект,7.057566347594216
с,мириться,7.057553152369756
с,контракт,7.05570141448716
с,банк,7.052410865031159
с,известие,7.0521292795493835
с,долгий,7.051973066952219
с,биться,7.050872599660648
с,подружиться,7.050225755744876
с,дворец,7.049700612715073
с,трава,7.048662838397488
с,протянуть,7.048045622836814
с,международный,7.047357867534866
с,вновь,7.047173431785459
с,показывать,7.046958608428942
с,кольцо,7.046623755347348
с,позволять,7.0442634083641265
с,артист,7.043730505282844
с,вечный,7.043519123182378
с,реальный,7.04335521940114
с,создание,7.0432734998333615
с,медный,7.042300402591856
с,автомат,7.040790876834027
с,политика,7.040019107822408
с,сон,7.039856623706773
с,угроза,7.038232707221148
с,некого,7.038124374530304
с,создать,7.037835915865266
с,всего,7.03751031682725
с,рубашка,7.037060848812169
с,коля,7.036335919329537
с,знак,7.036095235557742
с,возникнуть,7.035966045017735
с,париж,7.0344720563551055
с,слишком,7.034324349819811
с,принцип,7.034157394793577
с,произведение,7.031812958947975
с,посол,7.031595294758717
с,11,7.031103399017521
с,действительность,7.03087276740743
с,страница,7.030064410517546
с,китай,7.029918945624756
с,национальный,7.028245039196859
с,христос,7.028135824337572
с,соответствующий,7.025345239142775
с,противоречие,7.025061907750985
с,восемь,7.0247076873034215
с,родина,7.024198838035845
с,хозяйство,7.023390842240798
с,телеграмма,7.023384324538454
с,колесо,7.023281976905244
с,княгиня,7.022840705991825
с,давний,7.022543649659425
с,учиться,7.022121784351075
с,оттуда,7.0194303743183895
с,китайский,7.018715534489134
с,лавка,7.0186031214458575
с,март,7.018569840421573
с,когда-то,7.018269736048484
с,платок,7.018243087731304
с,полет,7.018178356513286
с,пятно,7.018102295252604
с,спешить,7.017266874832626
с,виктор,7.016836953768244
с,блок,7.016567579184718
с,счастливый,7.013436793238845
с,ясность,7.012756576091454
с,сша,7.012552912543638
с,зато,7.011033046714276
с,собрать,7.010495924938221
с,пальто,7.0089841779311595
с,видный,7.00861786831985
с,причина,7.007705125489525
с,роль,7.006173118476098
с,поклон,7.005406504799746
с,мокрый,7.003935578927166
с,икона,7.002395826399444
с,вещество,7.000611835916096
с,кулак,7.000563736555223
с,нина,7.00045916031058
с,звук,7.000379212538065
с,бородка,6.9976387831262565
с,продолжаться,6.996804579526387
с,поездка,6.99454016257854
с,процент,6.993475820576762
с,соприкосновение,6.992872180583811
с,грех,6.991755613279791
с,приход,6.991605795444885
с,умирать,6.991460743321891
с,ласковый,6.990775219905199
с,победа,6.989647173045465
с,посидеть,6.989481627690736
с,ощущение,6.988212974888504
с,бочка,6.987515029287619
с,д.,6.9865864776646
с,пожилой,6.986576440224585
с,сталин,6.9854399921285495
с,олег,6.984591990742425
с,понимание,6.9835304604546895
с,тотчас,6.9834920151667115
с,температура,6.982109939574555
с,данный,6.98072122624425
с,зайти,6.980661630809428
с,специальный,6.980402364314441
с,соседство,6.980218184909971
с,единый,6.978352627870175
с,слезть,6.978174848786208
с,лишек,6.97684426829478
с,стоить,6.976606593933716
с,село,6.975271869352899
с,одеть,6.9751755255189245
с,висеть,6.974770790085539
с,к.,6.973833964585596
с,искренний,6.972971068618137
с,перейти,6.972500452555348
с,гореть,6.972481047547982
с,литературный,6.971850279344861
с,сомнение,6.971503880336699
с,сбиться,6.9693554900490104
с,знаменитый,6.968823871856062
с,фонарь,6.968422927023881
с,воспоминание,6.968410877050413
с,пирог,6.9680846126596085
с,губернатор,6.967517397096944
с,осторожность,6.966901194872342
с,батюшка,6.966666347733555
с,поравняться,6.966182618772133
с,многочисленный,6.965364478750612
с,выехать,6.9652724853224806
с,секретарь,6.965241450043676
с,руководитель,6.964238611112464
с,большинство,6.963935792064803
с,возвращение,6.962855476950574
с,фуражка,6.962483380175995
с,г.,6.962205825904532
с,задний,6.960355083553842
с,пыль,6.96009765726583
с,предлагать,6.959507091295166
с,замок,6.958965096195305
с,священник,6.958902347056669
с,комитет,6.957924348297525
с,польский,6.957462104006507
с,концерт,6.956755229322926
с,транслит,6.95664925983394
с,попрощаться,6.956647953335904
с,разобраться,6.956091533341172
с,южный,6.955777232078502
с,торговля,6.955609003007676
с,настроение,6.953684039855098
с,ветка,6.953521926691111
с,стул,6.953496230582611
с,матрос,6.9529595619165265
с,глубина,6.952635161899686
с,сережа,6.951606331708335
с,столик,6.950136580773488
с,растение,6.950041893109516
с,собирать,6.948968978027869
с,невеста,6.948650374102434
с,зачем,6.947963211485257
с,срок,6.947232211152322
с,натура,6.946942026025726
с,молитва,6.946051097388023
с,видимо,6.945795706193574
с,восхищение,6.944636224776937
с,техника,6.944468675996318
с,доля,6.944440769183987
с,обещать,6.943835416219227
с,раздражение,6.943695976672675
с,связываться,6.941236209167868
с,сорок,6.941232506457849
с,мука,6.9407458159572535
с,руководство,6.940402904612129
с,храм,6.940112888972922
с,флаг,6.938847955289013
с,гроб,6.938179385024009
с,повторить,6.936860809100216
с,домик,6.935963307889819
с,взаимоотношение,6.93593313472743
с,соль,6.935413003743056
с,пространство,6.934086279193645
с,ирония,6.933687216723037
с,федор,6.933274894298856
с,строгий,6.933053721627377
с,молодежь,6.932957198677839
с,трепет,6.93292382378718
с,пояс,6.9328049916804675
с,картошка,6.931044801527316
с,сражаться,6.9310329057637965
с,трибуна,6.930457474697865
с,толстой,6.929206533834333
с,урок,6.928883138410206
с,навсегда,6.928345535810966
с,совещание,6.927853455529355
с,вкус,6.927476986625871
с,совесть,6.927207353877806
с,замечательный,6.92653313741109
с,ознакомление,6.926496236776225
с,дальний,6.9255986411259745
с,здороваться,6.925483623008822
с,перевести,6.92546481062309
с,тон,6.924533465348795
с,краска,6.924213811867245
с,ночной,6.923713456883733
с,орудие,6.922919070768594
с,расстояние,6.9217266238023525
с,переводить,6.9215660931020055
с,лев,6.9212696100047015
с,фирма,6.920072823196279
с,июнь,6.919563869903559
с,долг,6.919201532528836
с,каша,6.918966066238481
с,многие,6.918745112603083
с,исследование,6.916998941475978
с,тетка,6.9168247154128535
с,впечатление,6.916661311225047
с,костя,6.916151341001369
с,беда,6.915876436928282
с,дума,6.9158682204575035
с,свежий,6.915757485270095
с,очередной,6.915205028882015
с,напряжение,6.914418244519472
с,почта,6.914122665955931
с,непосредственно,6.913876704524254
с,сложный,6.913673459885897
с,петровна,6.913372136585881
с,ноябрь,6.912304430745955
с,печь,6.911802966193187
с,экипаж,6.911031227890421
с,вскоре,6.9102531572817005
с,достаточно,6.9097372483597015
с,модель,6.908936230901548
с,непременно,6.9076599122268245
с,япония,6.907192857347573
с,разуметься,6.906843876487002
с,верста,6.905654261642654
с,полиция,6.905524537816134
с,приносить,6.905061293375079
с,заставить,6.904019229009451
с,сахар,6.904011421551897
с,отдать,6.903260786823245
с,телега,6.903115416993679
с,акцент,6.902774871492679
с,юный,6.902295518780802
с,металлический,6.898250660164081
с,заключение,6.898002575832483
с,сотрудничать,6.897657561284672
с,сегодняшний,6.897593761697789
с,устройство,6.897017029299559
с,отпустить,6.896849765990386
с,описание,6.896682145166531
с,ссориться,6.893194953032074
с,25,6.8931351009190305
с,побеседовать,6.893040018280371
с,опасность,6.892673930929213
с,холм,6.8923852552832985
с,подушка,6.892290399210922
с,диалог,6.891742722019356
с,знакомить,6.89090520537865
с,истинный,6.890821495418638
с,некий,6.890621543326332
с,улыбаться,6.890610806642895
с,рассвет,6.889614616736513
с,сообщить,6.888722151959831
с,слава,6.888601794825511
с,корзина,6.888573770912075
с,структура,6.888389897032431
с,возможно,6.888112247344237
с,младший,6.8877179117994505
с,двое,6.887248576568009
с,пиво,6.8871951069811335
с,весело,6.8860168306855725
с,подробность,6.885517179241946
с,полоса,6.885494264715234
с,ответственность,6.884621682609947
с,сходиться,6.884530276013726
с,вздохнуть,6.883695528601259
с,уход,6.883638876662894
с,билет,6.882500979774739
с,заявить,6.882112811476232
с,греческий,6.881556684466185
с,декабрь,6.881425802927012
с,отдел,6.881139002759021
с,вызвать,6.879294241101507
с,противоположный,6.879027913349486
с,ссора,6.878067526678404
с,смесь,6.8779290975665095
с,частный,6.877729855539213
с,картинка,6.87771269233785
с,марина,6.877522601433755
с,топор,6.877264398375605
с,копейка,6.875158457202879
с,страсть,6.874924935535421
с,верный,6.874640037532016
с,марья,6.874187965703956
с,экран,6.87380217884244
с,свободный,6.8736934533116765
с,появляться,6.873577336475406
с,несчастный,6.873249599952405
с,четвертый,6.873191102564747
с,садиться,6.872781612325367
с,возникать,6.871891804090289
с,продажа,6.871798916138652
с,разойтись,6.871595218228868
с,двигатель,6.871110434148033
с,жалоба,6.87073173812417
с,грубый,6.8701290342240435
с,держаться,6.869574199444606
с,привыкнуть,6.869350763531817
с,состояться,6.867594594877277
с,пистолет,6.867490495704734
с,традиция,6.867486081218884
с,реакция,6.867282578585613
с,заодно,6.867080168036508
с,обстоять,6.865667495544072
с,дальнейший,6.86542331244778
с,переходить,6.864776458516271
с,лампа,6.864633094711373
с,подарок,6.864327146047322
с,крикнуть,6.864260445918672
с,спокойно,6.864210458692994
с,благоговение,6.863877998352141
с,пригласить,6.863013633124121
с,обнаружить,6.862935116304369
с,америка,6.862336316746186
с,ф.,6.86106456811626
с,приказать,6.8595727961357245
с,запись,6.858322120702679
с,монастырь,6.858102746324724
с,очевидно,6.8577067340236
с,блюдо,6.854915228420577
с,мастер,6.854226206910633
с,поссориться,6.853841214631891
с,елена,6.85359821101423
с,крутой,6.85351576447754
с,верх,6.852887842725825
с,коридор,6.851672918909619
с,университет,6.851296422332262
с,эпоха,6.851199727483727
с,бить,6.851153144283962
с,художественный,6.850380353193313
с,тетя,6.849331066685739
с,открытие,6.848022393326577
с,пьеса,6.847871456603823
с,неприятель,6.847689954432405
с,учение,6.84660763877511
с,чисто,6.846538504508736
с,достать,6.8442463183296045
с,дмитрий,6.844103820490389
с,зависть,6.843979334017493
с,молча,6.843606555088458
с,спектакль,6.843471641032557
с,оказываться,6.843415997739743
с,женя,6.842046873897527
с,боярин,6.839687892145528
с,предстоять,6.839603589295703
с,возле,6.839555887524599
с,капитал,6.839162049218925
с,сбивать,6.838698791920889
с,смеяться,6.837955326826642
с,энтузиазм,6.8364096321933
с,инженер,6.834733857909687
с,церковный,6.834730684691276
с,кошка,6.833905900965572
с,передача,6.833010291101562
с,наверное,6.8329126207432065
с,перерыв,6.83170664664093
с,уезжать,6.83141565893756
с,февраль,6.830481613272083
с,тяжело,6.830193749078925
с,министерство,6.830006491378163
с,торжество,6.82975374294485
с,японский,6.829443999313094
с,музей,6.829269920354808
с,разлука,6.82910987809344
с,портфель,6.828523593566715
с,свойство,6.828457668343685
с,ужасный,6.8282524246298975
с,гражданский,6.826743187533414
с,обстановка,6.826570798505777
с,татьяна,6.826565772102299
с,надеяться,6.8260823419603796
с,торговый,6.82583737444516
с,оценка,6.825626637772428
с,налог,6.8242252259636444
с,старинный,6.8241317801887185
с,риск,6.824013158218566
с,немедленно,6.8238681541762185
с,расходиться,6.823686840407476
с,находить,6.8232794248823945
с,увидеться,6.822002926868739
с,печальный,6.821574481846302
с,прыгать,6.820737735122442
с,родственник,6.819679872109495
с,пассажир,6.819446090303971
с,наполеон,6.8178717097625965
с,юрий,6.817074052322376
с,объявить,6.816724440371413
с,потерять,6.81634163906976
с,ключ,6.81561074671762
с,везти,6.815572807041895
с,коса,6.81522424793574
с,поднос,6.814743326002784
с,удовлетворение,6.8129913594619875
с,шутить,6.812002453174933
с,меч,6.811329908311383
с,беспокойство,6.810913177643378
с,религиозный,6.810577839832325
с,вовсе,6.810341839012265
с,поздравление,6.8101189184754505
с,граничить,6.8096914266714865
с,плоский,6.809448710316596
с,девка,6.808754959481804
с,погода,6.808667950415191
с,батарея,6.808468587719895
с,ирка,6.808300129557513
с,помощник,6.8074207532976505
с,комплекс,6.807046595976487
с,невозможно,6.805953736648351
с,англичанин,6.805715510487007
с,погибнуть,6.805350435511282
с,физический,6.80356991718791
с,гораздо,6.802768994151195
с,обыкновенный,6.802172004374467
с,ужин,6.80165753270477
с,папка,6.801622530507726
с,занимать,6.801457185971157
с,ближайший,6.800917614388749
с,кислота,6.800858389287045
с,окончательно,6.800654955841071
с,лиза,6.800565631617807
с,фраза,6.800198046153984
с,советоваться,6.8000338222823205
с,турция,6.79965391162725
с,юра,6.7995877637015525
с,дальше,6.799424702222836
с,центральный,6.797889241677024
с,прибавить,6.796878733359945
с,могила,6.796577653861031
с,подъем,6.795857266852573
с,матушка,6.795826143472032
с,неизвестный,6.7957556358786455
с,состоять,6.795325535812233
с,поскольку,6.793206675164537
с,помогать,6.792883937602093
с,домашний,6.7914660198777375
с,согласовать,6.790210841138781
с,очки,6.789860187245182
с,убеждение,6.789517436149563
с,редко,6.7892146722962945
с,мрачный,6.788537101449801
с,тень,6.788314216904717
с,еврей,6.78804209362932
с,бровь,6.788038053499545
с,громкий,6.787551631883367
с,илья,6.787432529596424
с,пополам,6.786815707521784
с,украина,6.785860059183661
с,отъезд,6.785048661186128
с,разделить,6.784470912988873
с,опоздание,6.783562768671999
с,пушка,6.783254458769547
с,покойный,6.782792503972458
с,барышня,6.7827477358033255
с,ангел,6.782728882231775
с,журналист,6.781641064118701
с,главное,6.781177632236634
с,блеск,6.779361189038032
с,произносить,6.778300911223316
с,кожаный,6.778042438756686
с,усердие,6.77765204424117
с,камера,6.777046399550147
с,13,6.7767532274019775
с,прощание,6.775225476577834
с,14,6.774228705644502
с,крепость,6.774159365092105
с,отметить,6.773384984512139
с,турецкий,6.773052509128861
с,разбить,6.772912003441763
с,специалист,6.772800063967859
с,резко,6.772586994263905
с,официальный,6.772240006911387
с,отсутствие,6.77195397045686
с,смех,6.771736860203779
с,увеличение,6.771734768615173
с,добавить,6.770467091870385
с,соприкасаться,6.770146184085165
с,яблоко,6.769327181126502
с,свернуть,6.76674620515397
с,грязь,6.765458393106635
с,учреждение,6.765270055994694
с,мирный,6.765090818839581
с,нарушение,6.764931180623262
с,капуста,6.764335801795159
с,непосредственный,6.763870291596102
с,шутка,6.7637384982039945
с,сравнимый,6.763737259795713
с,инструмент,6.763601912045456
с,технический,6.763520976684128
с,неожиданно,6.76340709983028
с,блестящий,6.763394342107156
с,сблизиться,6.762945203028649
с,александрович,6.7624126617873
с,вызов,6.7615542730736165
с,зеркало,6.761131404849151
с,установка,6.759223191906195
с,чин,6.758838170333249
с,яйцо,6.758727186258028
с,многое,6.758238368187278
с,изба,6.758066703064214
с,неприятный,6.7576329909101105
с,подписать,6.7573496875390955
с,катя,6.757337990204356
с,поток,6.756872295316228
с,правильный,6.756848452102082
с,волга,6.756742643313439
с,1-й,6.755942065619152
с,интервью,6.755568121949873
с,мороз,6.755147562681621
с,дима,6.7551426377382064
с,вариант,6.755115445245538
с,помещение,6.753436000599317
с,вес,6.752367830646735
с,двинуться,6.74996718536535
с,православный,6.74981213413171
с,столько,6.7496417404305316
с,аппетит,6.7496186970744345
с,получение,6.749270455367099
с,осуществлять,6.748179895997572
с,наиболее,6.7481253361927465
с,грустный,6.748005773292087
с,родство,6.747844606692203
с,отправляться,6.746936014885398
с,окончание,6.745597198866691
с,было,6.745392549401568
с,сеть,6.744947873541484
с,способность,6.744710136048107
с,упрек,6.744361567671403
с,указать,6.742917051924441
с,четверть,6.742493926325922
с,федеральный,6.742441040918457
с,барин,6.742249039081339
с,штаб,6.739967855164777
с,б,6.739861169164905
с,впереди,6.739366817358697
с,пожалуй,6.739074851674457
с,закончить,6.738987379050516
с,великолепный,6.7386878331675195
с,неудовольствие,6.738374308109088
с,спокойный,6.738121168647156
с,приказ,6.7378510674038585
с,оркестр,6.7378427658436095
с,юмор,6.73720055721641
с,сделка,6.7370098027090215
с,польша,6.736852384027228
с,режим,6.735079689972187
с,собор,6.733973690114425
с,любезный,6.733659304267428
с,видимый,6.733579817462842
с,отделение,6.733526775248935
с,заметный,6.733168905610387
с,18,6.733099282233433
с,совершить,6.732723630530616
с,обратно,6.732519120895019
с,приятно,6.732488136114005
с,артиллерия,6.732338526686063
с,красота,6.732261936264834
с,фабрика,6.731689462896214
с,заседание,6.730237366405695
с,будущее,6.73019742708182
с,пот,6.730071218195828
с,ракета,6.730029500037027
с,прибор,6.729835107761704
с,помириться,6.7295412264154875
с,бумажка,6.729063863861628
с,километр,6.727783845884238
с,50,6.727420900304996
с,определить,6.727390965932614
с,кавказ,6.727152968493087
с,решать,6.727111036886585
с,дедушка,6.726983733426141
с,сняться,6.726205929853817
с,раскрыть,6.725966241566213
с,завести,6.725691598949325
с,веревка,6.725503807473597
с,японец,6.724328093989793
с,потребность,6.723934119795744
с,непонятный,6.723782417572192
с,слабый,6.723549245382457
с,завтрак,6.723511959934893
с,визг,6.723097640759149
с,прочесть,6.7223713631657045
с,осторожно,6.721895218085334
с,порвать,6.721697397406563
с,мундир,6.7216233249207535
с,сумма,6.721002495729214
с,шкаф,6.720913106774244
с,побежать,6.720605422275643
с,императрица,6.719456148094534
с,согласно,6.719221219984543
с,живот,6.717975234735452
с,клуб,6.7170943235135026
с,получиться,6.7160722368117245
с,схватить,6.715382908552803
с,газ,6.714975964930651
с,важность,6.714735386962265
с,редакция,6.713021040905449
с,внутри,6.711783360359389
с,смешивать,6.71122147175114
с,покрыть,6.71067292122585
с,обязательно,6.709343677980697
с,кафедра,6.708537433213666
с,красавица,6.708461778627985
с,воз,6.708409988086358
с,поделать,6.707227952081204
с,жених,6.706646925493518
с,нередко,6.706178302529213
с,кость,6.706139709093858
с,парк,6.706117489306715
с,значительный,6.705476039386135
с,поляк,6.7053564355657755
с,софья,6.704693831269488
с,груда,6.7046492237156645
с,иметься,6.70454271541144
с,16,6.7038589325458995
с,способный,6.703385502099287
с,участник,6.702165415648705
с,повторять,6.701983746114456
с,лекция,6.7019142846790745
с,убрать,6.701415513801243
с,обходиться,6.701003355106965
с,раньше,6.700993481770444
с,поглядывать,6.700551550943948
с,михайлович,6.7004107349458675
с,ладонь,6.700225763485791
с,ошибка,6.699533014646343
с,николаевна,6.699360501897338
с,раненый,6.698556531152676
с,анализ,6.6980280042538585
с,отказаться,6.697229787622763
с,напоминать,6.696872357594123
с,мощный,6.696799063594256
с,эпизод,6.696180206316803
с,дивизия,6.696136665999576
с,паспорт,6.69596559342749
с,предыдущий,6.6952127491756865
с,б.,6.6949713958755765
с,клиент,6.6949113775297615
с,перестать,6.69451844963438
с,объем,6.693627174766248
с,практика,6.692360780058929
с,американец,6.691805967193511
с,выставка,6.691697777468936
с,традиционный,6.690941515648164
с,якорь,6.6898340976636215
с,таня,6.689778502847593
с,пуговица,6.689428952646317
с,кстати,6.688707369956029
с,сто,6.688471652620908
с,дон,6.687614815395383
с,попросить,6.687058283019523
с,лечь,6.686936487959044
с,случайно,6.685839236488785
с,сбор,6.68549231814689
с,васильевич,6.6847509856227445
с,полностью,6.684710126561044
с,одеяло,6.684424155680675
с,высоко,6.6842133474297505
с,григорий,6.684175219345979
с,составить,6.683715869016863
с,иностранец,6.683654271509625
с,имущество,6.68331800555786
с,битва,6.683245990542406
с,законодательство,6.682705062651807
с,глупый,6.681981851363017
с,режиссер,6.681102743459059
с,мозг,6.680312558176026
с,отличный,6.6798145188118605
с,пропасть,6.679378364186509
с,кончить,6.679244675139718
с,танк,6.6790430920894295
с,лук,6.678559879905593
с,бесконечный,6.677880938547355
с,недавний,6.677487456523697
с,жестокий,6.677165452960842
с,явно,6.6765215011926715
с,суп,6.676184916001477
с,еда,6.675895406073263
с,строить,6.675577387694533
с,акт,6.674633501659716
с,образец,6.673865024737081
с,республика,6.672121635637256
с,всемилостивейше,6.671928113221726
с,коляска,6.671150421815654
с,далекий,6.67114903339944
с,аналогия,6.67017821059381
с,технология,6.670118657596689
с,ресторан,6.669767868056729
с,далее,6.669625434181899
с,где-то,6.669452279300946
с,навстречу,6.669431325324963
с,болтать,6.669428043295134
с,источник,6.669154672786545
с,дно,6.6687533379242625
с,спрыгнуть,6.668289258604337
с,нормальный,6.667757168495165
с,революционный,6.667690868682689
с,вверх,6.666334809572171
с,турец,6.666322431268536
с,напротив,6.665790714721228
с,носиться,6.665720627203731
с,чтение,6.665598981436182
с,звать,6.665270954447252
с,земной,6.6648348638188875
с,построить,6.664805209306652
с,кружка,6.66465894270215
с,здоровый,6.664262112407866
с,барон,6.663388191928245
с,младенец,6.6627927154101245
с,секунда,6.662781210057964
с,относительно,6.661949639414547
с,пятый,6.660789370872686
с,вход,6.66055814567386
с,плакать,6.660379802812971
с,отнестись,6.660360027711831
с,ударить,6.660036039954057
с,облако,6.66000276537461
с,кладбище,6.65989627415419
с,федерация,6.659729774439087
с,произвести,6.659268966875589
с,поднимать,6.658829018340313
с,быстрый,6.658702133986538
с,екатерина,6.657153186412361
с,де,6.656105349071496
с,душевный,6.655078186711703
с,естественный,6.65504379825212
с,наблюдение,6.654580973624381
с,выразить,6.65420868302429
с,конкретный,6.653631249490424
с,из-под,6.653606594760456
с,смириться,6.652986813503016
с,невероятный,6.6523179480312855
с,делить,6.652110620126597
с,окружающий,6.651824694175633
с,куст,6.650698555255362
с,адрес,6.650299355686224
с,столь,6.648210806141623
с,пользоваться,6.648151094764553
с,вывод,6.648106767495999
с,христианский,6.647377136377448
с,рота,6.647015182526531
с,перемена,6.646875762382408
с,велеть,6.64667892650454
с,медведь,6.645786388540594
с,иванов,6.644571756299671
с,яростию,6.644057059688429
с,поход,6.642320279684778
с,призыв,6.641782094906372
с,упорство,6.641153366103267
с,согласоваться,6.640996131448514
с,основа,6.640922438747738
с,планета,6.640598357856249
с,деловой,6.640317471489317
с,назвать,6.640294903683194
с,майор,6.640122139333458
с,орден,6.63754603976834
с,падение,6.637312819508311
с,узел,6.635276742655935
с,влияние,6.63440522176694
с,издание,6.633471694891455
с,широко,6.632562961844698
с,белье,6.632121779541894
с,решиться,6.631532597784652
с,спустить,6.631324257798799
с,дружеский,6.631223603817656
с,база,6.63030836499659
с,завязать,6.629741417857039
с,сочувствие,6.628699964741168
с,памятник,6.628541544365242
с,тянуть,6.627935286363474
с,хватить,6.6278299063685875
с,девчонка,6.6273959128986215
с,таинственный,6.625580773583504
с,глухой,6.62468386005727
с,благородный,6.624626309049164
с,злой,6.624557716817688
с,охотник,6.623945411386758
с,шинель,6.6239419756576075
с,назначить,6.622764311278366
с,организовать,6.6227192983966345
с,партнер,6.622596087258691
с,двойной,6.622442959482877
с,юность,6.621956295496228
с,параллельно,6.620826085089549
с,хор,6.620252642121224
с,торопиться,6.619742339378907
с,конкурировать,6.619186044106228
с,скорее,6.618468044648043
с,бутерброд,6.618133736629103
с,по-видимому,6.61764837929019
с,торчать,6.617647226389693
с,мешать,6.616785843188193
с,карточка,6.616661616275973
с,мед,6.616142139503689
с,цифра,6.614531968475794
с,точный,6.61427507147156
с,какой-либо,6.613944392471106
с,почему-то,6.61257782450878
с,захотеть,6.611971824542193
с,объяснить,6.611705130052304
с,суровый,6.611350796283511
с,опаска,6.6109857550375795
с,шар,6.609588170621669
с,схожий,6.608434640131931
с,листок,6.607726271678432
с,цветной,6.607109111118124
с,фланг,6.60703549577611
с,примерно,6.6069768732820755
с,луч,6.606434165014392
с,подготовка,6.6059979691583415
с,постепенно,6.605773407164165
с,№,6.605719152636643
с,темнота,6.6053664495948485
с,длина,6.604092889656736
с,°,6.60331020047441
с,экономика,6.602715897476898
с,итальянский,6.602254611002666
с,забрать,6.600989757580044
с,откуда,6.6004958058584435
с,больница,6.600113066609167
с,обида,6.5989670274913435
с,позволение,6.598876987900455
с,компьютер,6.598837899914304
с,германский,6.598368525787457
с,подавать,6.598300685597806
с,коричневый,6.597262418221599
с,замечать,6.597042421048898
с,поручение,6.597032899170384
с,роза,6.595913473379232
с,открываться,6.595652710678489
с,обязанность,6.595457934299244
с,передний,6.595259001172228
с,проснуться,6.594659478510174
с,извозчик,6.594515819994464
с,разрешить,6.594241804045254
с,практический,6.594229203899776
с,пехота,6.5942182506678915
с,митя,6.594180502790648
с,наступать,6.59322256352979
с,посылать,6.5925093348709165
с,вызывать,6.5923424204804135
с,шофер,6.591873320698845
с,шелковый,6.588345201344355
с,назначение,6.587312883903342
с,насмешка,6.58726601725411
с,крышка,6.5869725138477975
с,вон,6.586346763525307
с,лагерь,6.586233609615671
с,ясно,6.585875194422362
с,петербургский,6.584187494494357
с,старушка,6.583967200724966
с,обыкновенно,6.583872181364421
с,администрация,6.583516154352984
с,интонация,6.582878599307027
с,сражение,6.582760011476271
с,флот,6.58237352453534
с,рад,6.582235281055125
с,долина,6.5809358287095145
с,седло,6.580391043265005
с,спокойствие,6.580364688519926
с,существование,6.579879381201465
с,прочее,6.578342807448622
с,утверждать,6.578281545951927
с,корова,6.577925207997617
с,семен,6.577058945696426
с,взор,6.576951271549189
